date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2025-12-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,400,0.27
2025-12-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200,0.14
2025-12-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,400,0.27
2025-12-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,250,0.17
2025-12-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,600,0.41
2025-12-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,254.55,0.17
2025-12-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,972.73,0.67
2025-12-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1777.27,1.22
2025-12-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3000,2.06
2025-12-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,459.09,0.32
2025-12-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,304.55,0.21
2025-12-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,500,0.34
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,700,0.48
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1200,0.82
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,350,0.24
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,450,0.31
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,800,0.55
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3500,2.4
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,7000,4.81
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700,1.17
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3500,2.4
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,400,0.27
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,500,0.34
2025-12-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,1000,0.69
2025-12-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,650,0.45
2025-12-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Maize,51,KG,actual,Retail,RWF,665,0.46
2025-12-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,900,0.62
2025-12-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1500,1.03
2025-12-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,970,0.67
2025-12-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,miscellaneous food,Salt,185,KG,actual,Retail,RWF,600,0.41
2025-12-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1800,1.24
2025-12-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,oil and fats,Oil,137,L,actual,Retail,RWF,3100,2.13
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,391.67,0.27
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,616.67,0.42
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1208.33,0.83
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,333.33,0.23
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,465,0.32
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1400,0.96
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,883.33,0.61
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3633.33,2.5
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,6750,4.64
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1866.67,1.28
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3800,2.61
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,433.33,0.3
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,408.33,0.28
2025-12-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,816.67,0.56
2025-12-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Maize,51,KG,actual,Retail,RWF,721.43,0.5
2025-12-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,900,0.62
2025-12-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1400,0.96
2025-12-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,930,0.64
2025-12-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,miscellaneous food,Salt,185,KG,actual,Retail,RWF,600,0.41
2025-12-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700,1.17
2025-12-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,oil and fats,Oil,137,L,actual,Retail,RWF,2800,1.92
2025-12-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,786,0.54
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,350,0.24
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,700,0.48
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Maize,51,KG,actual,Retail,RWF,450,0.31
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,350,0.24
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350,0.24
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1400,0.96
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1300,0.89
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,600,0.41
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3800,2.61
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,7000,4.81
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,miscellaneous food,Salt,185,KG,actual,Retail,RWF,600,0.41
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700,1.17
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,oil and fats,Oil,137,L,actual,Retail,RWF,2700,1.86
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,600,0.41
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,350,0.24
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150,0.1
2026-01-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,650,0.45
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,400,0.28
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,771.43,0.53
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,371.43,0.26
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,714.29,0.49
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,4000,2.75
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,7142.86,4.91
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1828.57,1.26
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3728.57,2.56
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,421.43,0.29
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200,0.14
2026-01-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,700,0.48
2026-01-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,600,0.41
2026-01-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,500,0.34
2026-01-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,550,0.38
2026-01-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,1200,0.83
2026-01-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,4000,2.75
2026-01-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700,1.17
2026-01-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,oil and fats,Oil (palm),62,L,actual,Retail,RWF,4000,2.75
2026-01-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,400,0.28
2026-01-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,400,0.28
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,500,0.34
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,800,0.55
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1000,0.69
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,500,0.34
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350,0.24
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,800,0.55
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3800,2.61
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,7000,4.81
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1600,1.1
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,oil and fats,Oil (palm),62,L,actual,Retail,RWF,4000,2.75
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500,0.34
2026-01-15,Eastern Province,Kirehe,Kiyanzi,2361,-2.35,30.76,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,300,0.21
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,500,0.34
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,750,0.52
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1138.46,0.78
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,397.22,0.27
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,472.22,0.32
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,1055.56,0.73
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3961.54,2.72
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,6722.22,4.62
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1623.81,1.12
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,377.78,0.26
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,238.46,0.16
2026-01-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,315.38,0.22
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,500,0.34
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,700,0.48
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Maize,51,KG,actual,Retail,RWF,517.5,0.36
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,1000,0.69
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1200,0.83
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,500,0.34
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350,0.24
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1400,0.96
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1300,0.89
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,1400,0.96
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,650,0.45
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3500,2.41
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,7000,4.81
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700,1.17
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3000,2.06
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,570,0.39
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,350,0.24
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200,0.14
2026-01-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200,0.14
2026-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,400,0.28
2026-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,350,0.24
2026-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,700,0.48
2026-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3500,2.41
2026-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1800,1.24
2026-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500,0.34
2026-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,250,0.17
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,250,0.17
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,400,0.28
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Maize,51,KG,actual,Retail,RWF,675,0.46
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,866.67,0.6
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,250,0.17
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,450,0.31
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,1200,0.83
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,875,0.6
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2850,1.96
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,6500,4.47
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,miscellaneous food,Salt,185,KG,actual,Retail,RWF,600,0.41
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500,1.03
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,oil and fats,Oil,137,L,actual,Retail,RWF,2466.67,1.7
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2800,1.93
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,550,0.38
2026-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200,0.14
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,450,0.31
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1000,0.69
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300,0.21
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,450,0.31
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,800,0.55
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2900,1.99
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500,1.03
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2800,1.93
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,400,0.28
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,225,0.15
2026-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,325,0.22
2026-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300,0.21
2026-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,500,0.34
2026-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,264.29,0.18
2026-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,461.11,0.32
2026-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1671.43,1.15
2026-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2685.71,1.85
2026-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500,0.34
2026-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,250,0.17
2026-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,340,0.23
2026-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300,0.21
2026-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,700,0.48
2026-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Maize,51,KG,actual,Retail,RWF,600,0.41
2026-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,900,0.62
