ingredient_name,price_date,price_per_kg_rwf,market_location
Soybean meal (44%),2013-07-15,376.6,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2013-08-15,350.0,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2013-09-15,415.0,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2013-10-15,434.0,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2013-11-15,550.0,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2013-12-15,575.0,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-01-15,500.0,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-02-15,483.33,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-03-15,437.5,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-04-15,516.67,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-05-15,545.75,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-06-15,554.25,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-07-15,533.5,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-08-15,505.67,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-09-15,543.4,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-10-15,550.0,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-11-15,500.0,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2014-12-15,546.6,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-01-15,507.5,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-02-15,466.67,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-03-15,400.0,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-04-15,494.33,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-05-15,500.0,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-06-15,453.4,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-07-15,437.5,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-08-15,458.5,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-09-15,462.75,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-10-15,473.4,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-11-15,508.25,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2015-12-15,537.5,Eastern Province / Kirehe / Nyakarambi
Soybean meal (44%),2012-01-15,462.5,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2012-02-15,337.5,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2012-03-15,350.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2012-04-15,350.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2012-05-15,350.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2012-06-15,325.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2013-05-15,430.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2013-06-15,375.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2013-07-15,370.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2013-08-15,387.5,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2013-09-15,425.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2013-10-15,480.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2013-11-15,533.33,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2013-12-15,550.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2014-03-15,450.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2014-04-15,533.33,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2014-05-15,537.5,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2014-06-15,554.25,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2014-07-15,516.67,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2014-08-15,516.67,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2014-09-15,562.5,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2014-10-15,510.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2014-11-15,512.5,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2014-12-15,566.67,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-01-15,500.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-02-15,483.33,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-03-15,500.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-04-15,500.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-05-15,500.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-06-15,475.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-07-15,462.5,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-08-15,462.5,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-09-15,490.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-10-15,500.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-11-15,500.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2015-12-15,530.0,Eastern Province / Ngoma / Kibungo
Soybean meal (44%),2012-06-15,400.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2013-06-15,400.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2013-07-15,394.33,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2013-08-15,391.5,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2013-09-15,400.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2013-10-15,475.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2013-11-15,500.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2013-12-15,500.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2014-01-15,400.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2014-02-15,400.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2014-03-15,412.5,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2014-04-15,474.5,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2014-05-15,466.5,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2014-06-15,500.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2014-07-15,500.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2014-08-15,500.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2014-09-15,500.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2015-04-15,433.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2015-10-15,900.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2015-11-15,450.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2015-12-15,450.0,Eastern Province / Nyagatare / Matimba
Soybean meal (44%),2012-01-15,393.2,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2012-02-15,350.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2012-03-15,340.56,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2012-04-15,385.25,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2012-05-15,407.14,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2012-06-15,390.38,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2013-05-15,400.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2013-06-15,400.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2013-07-15,376.6,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2013-08-15,398.11,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2013-09-15,406.25,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2013-10-15,486.38,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2013-11-15,511.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2013-12-15,500.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-01-15,463.83,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-02-15,400.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-03-15,424.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-04-15,483.71,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-05-15,496.22,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-06-15,477.27,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-07-15,500.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-08-15,500.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-09-15,525.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-10-15,600.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-11-15,533.33,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2014-12-15,600.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2015-02-15,400.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2015-03-15,514.29,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2015-04-15,500.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2015-05-15,500.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2015-07-15,416.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2015-08-15,550.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2015-09-15,500.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2015-10-15,500.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2015-12-15,450.0,Eastern Province / Nyagatare / Nyagatare
Soybean meal (44%),2012-02-15,250.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2012-03-15,288.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2012-04-15,300.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2012-05-15,430.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2012-06-15,283.33,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2014-01-15,442.5,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2014-02-15,210.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2014-03-15,250.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2014-06-15,383.33,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2014-07-15,400.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2014-08-15,362.5,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2014-10-15,375.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2014-11-15,350.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2014-12-15,400.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2015-01-15,350.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2015-02-15,325.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2015-03-15,800.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2015-06-15,350.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2015-07-15,336.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2015-08-15,350.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2015-09-15,350.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2015-10-15,320.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2015-11-15,325.0,Eastern Province / Rwamagana / Musha
Soybean meal (44%),2013-06-15,412.5,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2013-07-15,400.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2013-08-15,381.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2013-09-15,383.33,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2013-10-15,437.5,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2013-11-15,500.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2013-12-15,500.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2014-01-15,500.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2014-09-15,412.5,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2014-12-15,500.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2015-01-15,400.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2015-02-15,405.67,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2015-03-15,560.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2015-04-15,422.33,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2015-05-15,466.75,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2015-06-15,400.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2015-07-15,400.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2015-08-15,450.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2015-09-15,400.0,Eastern Province / Rwamagana / Ntunga
Soybean meal (44%),2012-01-15,400.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2013-06-15,420.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2013-07-15,413.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2013-08-15,412.5,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2013-09-15,416.67,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2013-10-15,450.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2013-11-15,450.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2014-09-15,416.67,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2015-01-15,400.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2015-02-15,400.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2015-03-15,550.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2015-04-15,430.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2015-05-15,475.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2015-06-15,525.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2015-07-15,433.33,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2015-08-15,400.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2015-09-15,440.0,Eastern Province / Rwamagana / Rwamagana
Soybean meal (44%),2012-01-15,340.0,Kigali City / Kicukiro / Gahanga
Soybean meal (44%),2013-06-15,400.0,Kigali City / Kicukiro / Gahanga
Soybean meal (44%),2013-07-15,375.0,Kigali City / Kicukiro / Gahanga
Soybean meal (44%),2013-08-15,400.0,Kigali City / Kicukiro / Gahanga
Soybean meal (44%),2013-09-15,409.0,Kigali City / Kicukiro / Gahanga
Soybean meal (44%),2013-10-15,424.75,Kigali City / Kicukiro / Gahanga
Soybean meal (44%),2013-12-15,675.0,Kigali City / Kicukiro / Gahanga
Soybean meal (44%),2014-09-15,400.0,Kigali City / Kicukiro / Gahanga
